filename,interval_label,start,end,step,stepnumber,f0,jumpkilleffect
2,ya iyo e,140.805,141.43,0.357142857142857,12,-0.751545488496823,1
2,ya iyo e,140.805,141.43,0.386904761904762,13,-1.0228851182087,1
2,ya iyo e,140.805,141.43,0.416666666666667,14,-1.17480040933417,1
2,ya iyo e,140.805,141.43,0.446428571428571,15,-1.12973985497113,1
2,ya iyo e,140.805,141.43,0.476190476190476,16,-1.0366603133994,1
2,ya iyo e,140.805,141.43,0.505952380952381,17,-0.943580771827677,1
2,ya iyo e,140.805,141.43,0.535714285714286,18,-1.02926428645338,1
2,ya iyo e,140.805,141.43,0.56547619047619,19,-1.33880424082183,1
2,ya iyo e,140.805,141.43,0.595238095238095,20,-1.4118556700528,1
2,lewat di,161.473,162.155,0.03247619047619,1,0.929211415875954,1
2,lewat di,161.473,162.155,0.06495238095238,2,0.145194862018895,1
2,lewat di,161.473,162.155,0.09742857142857,3,0.028712322310296,1
2,lewat di,161.473,162.155,0.12990476190476,4,0.245810378447553,1
2,lewat di,161.473,162.155,0.16238095238095,5,0.462908434584783,1
2,lewat di,161.473,162.155,0.194857142857139,6,0.680006490722041,1
2,lewat di,161.473,162.155,0.227333333333329,7,0.897104546859298,1
2,lewat di,161.473,162.155,0.259809523809519,8,1.11420260299656,1
2,lewat di,161.473,162.155,0.292285714285709,9,1.33130065913381,1
2,lewat di,161.473,162.155,0.324761904761899,10,1.54839871527104,1
2,lewat di,161.473,162.155,0.357238095238089,11,0.204851686313486,1
2,lewat di,161.473,162.155,0.389714285714279,12,0.133881462321464,1
2,lewat di,161.473,162.155,0.422190476190469,13,0.434096195730949,1
2,lewat di,161.473,162.155,0.454666666666659,14,0.734310929140463,1
2,lewat di,161.473,162.155,0.487142857142848,15,1.03452566254995,1
2,lewat di,161.473,162.155,0.519619047619038,16,1.33474039595946,1
2,lewat di,161.473,162.155,0.552095238095228,17,1.63495512936895,1
2,lewat di,161.473,162.155,0.584571428571418,18,1.34807203778891,1
2,lewat di,161.473,162.155,0.617047619047608,19,1.12939973816094,1
2,lewat di,161.473,162.155,0.649523809523798,20,1.12939973816094,1
